galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,JPAS10069,error_JPAS10069,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS,redshift
1025,1.7903E-41,4.95E-43,1.9757E-41,8.73E-43,1.9848E-41,9.87E-43,2.1465E-41,1.087E-42,2.223E-41,1.208E-42,2.4533E-41,1.198E-42,2.9794E-41,1.372E-42,3.1633E-41,1.485E-42,2.974E-41,1.534E-42,3.3645E-41,1.767E-42,3.6118E-41,2.029E-42,4.2475E-41,2.074E-42,4.9128E-41,2.489E-42,5.5072E-41,2.79E-42,6.8759E-41,3.04E-42,7.4359E-41,3.081E-42,7.7719E-41,3.365E-42,8.9563E-41,4.041E-42,1.018E-40,4.593E-42,1.2272E-40,5.087E-42,1.4208E-40,5.234E-42,1.4836E-40,5.74E-42,1.7641E-40,6.337E-42,1.8799E-40,7.099E-42,1.9379E-40,7.675E-42,2.2127E-40,8.559E-42,2.3E-40,8.474E-42,2.4532E-40,8.811E-42,2.8664E-40,1.0297E-41,3.0237E-40,1.0025E-41,3.3957E-40,1.1572E-41,3.6453E-40,1.2759E-41,3.8773E-40,1.25E-41,4.4191E-40,1.4652E-41,4.9857E-40,1.5154E-41,6.4644E-40,1.9052E-41,7.5462E-40,2.0156E-41,8.1909E-40,2.1878E-41,8.3894E-40,2.318E-41,9.9662E-40,2.5701E-41,1.1634E-39,2.7859E-41,1.1121E-39,2.8679E-41,1.2605E-39,3.1346E-41,1.3619E-39,3.6375E-41,1.3745E-39,3.5446E-41,1.3102E-39,3.7408E-41,1.4091E-39,4.0231E-41,1.6388E-39,4.2263E-41,1.899E-39,4.0228E-41,1.9776E-39,4.5535E-41,2.119E-39,5.2694E-41,2.0842E-39,4.9909E-41,2.1864E-39,5.4372E-41,2.3277E-39,5.5742E-41,2.4128E-39,6.0002E-41,2.6677E-39,2.457E-41,1.9977E-41,4.23E-43,5.2015E-41,7.67E-43,2.3406E-40,3.018E-42,0.09
1026,1.49E-42,3.4E-44,1.397E-42,6.3E-44,1.309E-42,7.7E-44,1.324E-42,7.6E-44,9.94E-43,7.3E-44,1.138E-42,8.4E-44,1.47E-42,1.0E-43,1.879E-42,1.14E-43,2.085E-42,1.33E-43,3.294E-42,1.64E-43,4.088E-42,1.88E-43,4.557E-42,2.23E-43,5.674E-42,2.45E-43,7.096E-42,2.87E-43,8.611E-42,3.1E-43,9.878E-42,3.55E-43,1.0448E-41,3.76E-43,1.255E-41,4.16E-43,1.599E-41,4.86E-43,1.7277E-41,5.73E-43,2.0354E-41,6.18E-43,2.2733E-41,7.33E-43,2.572E-41,7.58E-43,2.8725E-41,7.93E-43,3.0694E-41,8.48E-43,3.4854E-41,1.06E-42,3.8499E-41,1.099E-42,4.6201E-41,1.064E-42,4.8245E-41,1.244E-42,5.1695E-41,1.333E-42,5.5341E-41,1.274E-42,5.7631E-41,1.434E-42,5.9464E-41,1.644E-42,6.6843E-41,1.785E-42,7.8606E-41,1.882E-42,1.0831E-40,2.194E-42,1.3239E-40,2.316E-42,1.5006E-40,2.765E-42,1.5214E-40,2.943E-42,1.8157E-40,3.345E-42,2.2052E-40,3.453E-42,2.161E-40,3.583E-42,2.5554E-40,4.236E-42,2.833E-40,4.697E-42,2.9151E-40,5.101E-42,2.6173E-40,4.581E-42,3.0273E-40,5.02E-42,3.5372E-40,5.864E-42,3.8535E-40,6.034E-42,4.1026E-40,6.424E-42,4.1981E-40,6.96E-42,4.4285E-40,7.341E-42,4.6672E-40,7.308E-42,4.9324E-40,7.269E-42,5.3144E-40,8.321E-42,6.0961E-40,3.93E-42,1.335E-42,3.5E-44,6.062E-42,7.8E-44,3.8041E-41,3.85E-43,0.09
1027,2.3595E-41,3.48E-43,2.6818E-41,6.42E-43,2.8498E-41,7.34E-43,3.0285E-41,7.8E-43,2.762E-41,7.37E-43,2.9869E-41,8.53E-43,3.2963E-41,9.71E-43,3.5646E-41,1.051E-42,3.4996E-41,1.128E-42,4.5586E-41,1.26E-42,5.2678E-41,1.456E-42,5.4754E-41,1.564E-42,6.304E-41,1.799E-42,7.586E-41,1.956E-42,8.8394E-41,2.199E-42,9.4715E-41,2.269E-42,9.8724E-41,2.546E-42,1.1588E-40,3.095E-42,1.4165E-40,3.13E-42,1.5333E-40,3.671E-42,1.7491E-40,4.027E-42,1.9214E-40,4.424E-42,2.1185E-40,4.878E-42,2.3079E-40,4.676E-42,2.4256E-40,5.808E-42,2.7191E-40,5.761E-42,2.9704E-40,6.292E-42,3.4137E-40,6.603E-42,3.5581E-40,6.554E-42,3.7568E-40,7.612E-42,4.0144E-40,7.025E-42,4.1536E-40,8.416E-42,4.3174E-40,9.146E-42,4.8219E-40,9.771E-42,5.5876E-40,1.1322E-41,7.5652E-40,1.324E-41,9.1038E-40,1.4254E-41,1.0205E-39,1.5039E-41,1.0233E-39,1.6966E-41,1.2134E-39,1.9E-41,1.4535E-39,2.008E-41,1.4048E-39,2.0703E-41,1.6324E-39,2.556E-41,1.7751E-39,2.4524E-41,1.8114E-39,2.3357E-41,1.6219E-39,2.39E-41,1.8383E-39,2.709E-41,2.1068E-39,2.9106E-41,2.2595E-39,3.3298E-41,2.3748E-39,3.2809E-41,2.3989E-39,3.3142E-41,2.4913E-39,3.6713E-41,2.58E-39,3.802E-41,2.6917E-39,3.9665E-41,2.863E-39,4.219E-41,3.1076E-39,2.0036E-41,2.6571E-41,3.43E-43,6.6869E-41,5.55E-43,2.9055E-40,2.141E-42,0.09
1028,2.0E-43,1.4E-45,2.24E-43,4.2E-45,2.51E-43,4.2E-45,2.91E-43,5.6E-45,3.17E-43,5.6E-45,3.92E-43,5.6E-45,4.53E-43,7.0E-45,4.99E-43,8.4E-45,4.99E-43,8.4E-45,6.84E-43,9.8E-45,8.55E-43,1.1E-44,9.81E-43,1.1E-44,1.411E-42,1.5E-44,2.279E-42,2.1E-44,3.25E-42,2.9E-44,3.187E-42,2.9E-44,3.294E-42,3.1E-44,4.823E-42,3.5E-44,7.872E-42,5.0E-44,9.722E-42,5.3E-44,1.034E-41,5.7E-44,1.3066E-41,7.3E-44,1.6045E-41,7.4E-44,1.8542E-41,8.5E-44,2.1055E-41,9.7E-44,2.7349E-41,1.01E-43,3.2311E-41,1.19E-43,3.3585E-41,1.23E-43,3.6893E-41,1.36E-43,3.9278E-41,1.44E-43,4.5724E-41,1.68E-43,4.7135E-41,1.74E-43,5.6932E-41,2.1E-43,6.6888E-41,2.47E-43,6.5427E-41,2.41E-43,7.512E-41,2.76E-43,7.4843E-41,2.76E-43,9.0064E-41,2.5E-43,9.3272E-41,2.58E-43,1.3695E-40,3.78E-43,1.7225E-40,4.76E-43,1.8355E-40,5.07E-43,1.985E-40,5.48E-43,2.1308E-40,5.89E-43,2.2519E-40,6.22E-43,2.3908E-40,6.6E-43,2.8402E-40,5.23E-43,3.1605E-40,5.82E-43,3.6154E-40,6.66E-43,3.9788E-40,7.33E-43,4.2712E-40,7.86E-43,4.5515E-40,8.38E-43,4.6919E-40,8.65E-43,5.1351E-40,9.46E-43,5.5533E-40,1.023E-42,6.5245E-40,6.01E-43,2.47E-43,5.2E-44,2.155E-42,5.6E-45,2.8246E-41,5.2E-44,0.09
1029,1.51E-43,1.3E-44,1.42E-43,2.4E-44,1.39E-43,2.4E-44,7.4E-44,2.4E-44,5.3E-44,2.4E-44,6.6E-44,2.4E-44,6.7E-44,2.4E-44,1.22E-43,4.8E-44,2.21E-43,5.3E-44,4.09E-43,6.2E-44,5.65E-43,8.3E-44,7.55E-43,8.8E-44,7.92E-43,1.12E-43,1.216E-42,1.35E-43,1.58E-42,1.51E-43,1.467E-42,1.77E-43,1.434E-42,1.82E-43,2.179E-42,2.28E-43,2.978E-42,2.6E-43,4.396E-42,3.04E-43,4.214E-42,3.38E-43,4.9E-42,3.8E-43,5.392E-42,4.32E-43,5.876E-42,4.88E-43,7.465E-42,5.51E-43,1.0126E-41,5.59E-43,1.2107E-41,6.8E-43,1.2051E-41,7.1E-43,1.3189E-41,8.14E-43,1.2984E-41,8.49E-43,1.24E-41,8.56E-43,1.6004E-41,9.88E-43,2.1332E-41,1.041E-42,2.4133E-41,1.134E-42,2.6535E-41,1.246E-42,3.1756E-41,1.55E-42,3.636E-41,1.675E-42,4.2444E-41,1.72E-42,4.4322E-41,1.837E-42,5.5185E-41,2.186E-42,7.2413E-41,2.734E-42,6.6961E-41,2.59E-42,7.5617E-41,2.856E-42,8.9582E-41,3.053E-42,9.9133E-41,3.379E-42,1.0033E-40,3.419E-42,1.1185E-40,4.121E-42,1.3032E-40,4.08E-42,1.2877E-40,4.15E-42,1.4316E-40,4.351E-42,1.6727E-40,4.93E-42,1.7678E-40,5.535E-42,1.9401E-40,5.54E-42,2.0541E-40,5.864E-42,2.1175E-40,6.241E-42,2.859E-40,3.423E-42,1.2E-43,9.8E-45,9.84E-43,3.9E-44,9.805E-42,2.17E-43,0.09
1030,8.17E-43,2.9E-44,7.43E-43,4.6E-44,7.24E-43,4.9E-44,6.47E-43,5.7E-44,5.73E-43,5.7E-44,6.28E-43,6.3E-44,8.28E-43,7.1E-44,1.214E-42,9.2E-44,1.453E-42,1.02E-43,1.888E-42,1.11E-43,2.548E-42,1.33E-43,2.745E-42,1.44E-43,2.882E-42,1.93E-43,4.564E-42,2.23E-43,6.04E-42,2.68E-43,5.804E-42,2.94E-43,6.306E-42,2.9E-43,7.148E-42,3.49E-43,8.925E-42,4.1E-43,1.106E-41,4.58E-43,1.5004E-41,4.43E-43,1.5667E-41,5.63E-43,1.8272E-41,6.22E-43,2.1447E-41,6.91E-43,2.2191E-41,7.15E-43,2.7681E-41,8.16E-43,2.9797E-41,9.33E-43,3.1231E-41,9.2E-43,3.5561E-41,1.016E-42,3.6591E-41,1.18E-42,4.155E-41,1.187E-42,4.4728E-41,1.277E-42,5.1307E-41,1.323E-42,5.7993E-41,1.548E-42,6.0448E-41,1.614E-42,7.9319E-41,1.899E-42,8.7857E-41,2.023E-42,1.0106E-40,2.234E-42,1.0485E-40,2.318E-42,1.4381E-40,2.782E-42,1.6603E-40,3.365E-42,1.5914E-40,2.932E-42,1.8441E-40,3.907E-42,2.0634E-40,3.8E-42,2.2624E-40,3.959E-42,2.2069E-40,4.268E-42,2.4968E-40,4.369E-42,2.9092E-40,5.091E-42,3.2135E-40,5.032E-42,3.4497E-40,5.402E-42,3.6964E-40,6.128E-42,3.8493E-40,6.736E-42,4.0159E-40,5.918E-42,4.4359E-40,6.537E-42,4.5769E-40,7.588E-42,5.4724E-40,3.528E-42,7.34E-43,2.4E-44,3.68E-42,6.2E-44,2.8092E-41,3.11E-43,0.09
1031,6.61E-43,1.3E-44,6.04E-43,2.1E-44,5.52E-43,2.0E-44,4.88E-43,2.0E-44,4.5E-43,2.1E-44,4.93E-43,2.5E-44,6.3E-43,2.8E-44,8.62E-43,3.4E-44,1.047E-42,4.1E-44,1.34E-42,4.6E-44,1.747E-42,5.7E-44,1.945E-42,6.3E-44,2.119E-42,6.6E-44,2.871E-42,8.3E-44,3.5E-42,9.4E-44,3.559E-42,9.8E-44,3.896E-42,1.08E-43,4.271E-42,1.3E-43,4.836E-42,1.39E-43,5.646E-42,1.51E-43,7.186E-42,1.72E-43,7.409E-42,1.84E-43,8.244E-42,1.89E-43,9.275E-42,1.96E-43,9.606E-42,2.3E-43,1.11E-41,2.45E-43,1.1601E-41,2.68E-43,1.2204E-41,2.93E-43,1.3593E-41,2.87E-43,1.409E-41,3.11E-43,1.535E-41,3.39E-43,1.6493E-41,3.95E-43,1.7788E-41,3.94E-43,1.9272E-41,4.26E-43,2.1563E-41,4.76E-43,2.952E-41,5.17E-43,3.5069E-41,6.14E-43,3.9784E-41,7.33E-43,4.1698E-41,7.3E-43,5.0364E-41,7.43E-43,5.772E-41,9.04E-43,5.2495E-41,8.23E-43,6.3113E-41,9.3E-43,6.9202E-41,9.56E-43,7.381E-41,1.087E-42,6.7316E-41,1.178E-42,7.3201E-41,1.079E-42,8.6959E-41,1.362E-42,9.2325E-41,1.36E-42,9.6854E-41,1.338E-42,1.0189E-40,1.501E-42,1.0513E-40,1.452E-42,1.0968E-40,1.717E-42,1.1817E-40,1.633E-42,1.1905E-40,1.754E-42,1.3668E-40,8.81E-43,5.77E-43,9.8E-45,2.287E-42,2.5E-44,1.1265E-41,9.4E-44,0.09
1032,1.7411E-41,4.65E-43,2.0083E-41,8.88E-43,2.1859E-41,9.26E-43,1.9862E-41,1.171E-42,1.9882E-41,1.08E-42,2.1719E-41,1.281E-42,2.241E-41,1.404E-42,2.4663E-41,1.567E-42,2.6843E-41,1.484E-42,3.4232E-41,1.703E-42,4.0146E-41,2.071E-42,4.4385E-41,2.207E-42,4.6606E-41,2.447E-42,5.949E-41,2.794E-42,7.0411E-41,3.112E-42,6.681E-41,3.446E-42,6.7118E-41,3.524E-42,8.5988E-41,4.039E-42,1.0579E-40,4.678E-42,1.3441E-40,5.324E-42,1.3429E-40,5.443E-42,1.5012E-40,6.498E-42,1.622E-40,6.872E-42,1.7125E-40,6.625E-42,1.9518E-40,8.448E-42,2.4013E-40,8.404E-42,2.7317E-40,9.812E-42,2.7117E-40,9.491E-42,2.8843E-40,1.1423E-41,2.8421E-40,1.2041E-41,2.829E-40,1.3289E-41,3.2903E-40,1.2728E-41,4.0967E-40,1.3584E-41,4.5671E-40,1.4302E-41,4.939E-40,1.5922E-41,6.0372E-40,1.9461E-41,6.9317E-40,2.1706E-41,8.0101E-40,2.5083E-41,8.2194E-40,2.3468E-41,1.0038E-39,2.7736E-41,1.2683E-39,3.2709E-41,1.1504E-39,3.2845E-41,1.2824E-39,3.4253E-41,1.4522E-39,3.6114E-41,1.559E-39,3.4461E-41,1.5109E-39,3.7573E-41,1.643E-39,4.2371E-41,1.8726E-39,4.6567E-41,1.8469E-39,5.1031E-41,1.9863E-39,5.1224E-41,2.2184E-39,5.108E-41,2.2869E-39,5.8975E-41,2.419E-39,5.7928E-41,2.5029E-39,6.4547E-41,2.533E-39,6.2991E-41,3.0202E-39,3.338E-41,1.9358E-41,4.64E-43,5.0447E-41,8.37E-43,2.3251E-40,3.212E-42,0.09
1033,1.52E-42,7.7E-44,1.257E-42,1.3E-43,9.47E-43,1.42E-43,1.185E-42,1.36E-43,1.065E-42,1.5E-43,1.132E-42,1.57E-43,1.313E-42,1.77E-43,2.03E-42,2.09E-43,2.091E-42,2.6E-43,3.411E-42,3.21E-43,3.739E-42,3.55E-43,4.378E-42,4.1E-43,4.938E-42,4.74E-43,7.298E-42,5.24E-43,9.763E-42,6.03E-43,1.0194E-41,6.95E-43,9.854E-42,7.8E-43,1.397E-41,8.88E-43,1.7029E-41,9.73E-43,1.9195E-41,1.096E-42,2.401E-41,1.239E-42,2.5609E-41,1.368E-42,3.1015E-41,1.457E-42,3.351E-41,1.79E-42,3.6947E-41,1.803E-42,4.361E-41,2.088E-42,4.04E-41,2.084E-42,4.703E-41,2.513E-42,5.3454E-41,2.215E-42,5.2867E-41,2.483E-42,5.7753E-41,2.766E-42,5.7806E-41,2.929E-42,6.7356E-41,3.599E-42,8.0831E-41,4.02E-42,8.9121E-41,3.694E-42,1.1502E-40,4.661E-42,1.4164E-40,5.088E-42,1.5431E-40,6.253E-42,1.6352E-40,6.627E-42,2.0323E-40,6.925E-42,2.5655E-40,7.798E-42,2.4433E-40,7.651E-42,3.0142E-40,8.884E-42,3.3234E-40,1.0713E-41,3.3203E-40,9.787E-42,3.215E-40,9.771E-42,3.4864E-40,1.0276E-41,4.1955E-40,1.1593E-41,4.4135E-40,1.3008E-41,4.952E-40,1.3682E-41,5.4148E-40,1.3465E-41,5.3013E-40,1.5137E-41,5.5767E-40,1.5409E-41,6.2687E-40,1.6167E-41,6.631E-40,1.8322E-41,7.7336E-40,8.548E-42,1.264E-42,6.6E-44,6.257E-42,1.56E-43,4.1955E-41,7.34E-43,0.09
1034,3.402E-42,1.8E-44,3.68E-42,3.1E-44,3.599E-42,3.9E-44,3.53E-42,4.2E-44,3.573E-42,3.9E-44,3.975E-42,4.8E-44,4.603E-42,5.0E-44,5.174E-42,5.7E-44,5.518E-42,6.2E-44,6.815E-42,6.9E-44,8.314E-42,9.2E-44,9.132E-42,9.2E-44,1.075E-41,1.0E-43,1.347E-41,1.25E-43,1.6018E-41,1.33E-43,1.6757E-41,1.39E-43,1.834E-41,1.7E-43,2.2111E-41,1.84E-43,2.6632E-41,1.96E-43,3.1032E-41,2.28E-43,3.5076E-41,2.26E-43,3.9319E-41,2.9E-43,4.4361E-41,2.86E-43,4.8596E-41,3.59E-43,5.2748E-41,3.4E-43,6.2087E-41,4.01E-43,6.8707E-41,4.43E-43,7.2946E-41,4.71E-43,8.0132E-41,5.17E-43,8.2605E-41,5.32E-43,9.0657E-41,5.84E-43,9.6695E-41,6.24E-43,1.074E-40,5.94E-43,1.1984E-40,6.63E-43,1.3213E-40,7.3E-43,1.7022E-40,9.4E-43,1.9562E-40,9.01E-43,2.2336E-40,1.029E-42,2.2772E-40,1.258E-42,2.8721E-40,1.323E-42,3.5172E-40,1.62E-42,3.4057E-40,1.568E-42,3.853E-40,1.42E-42,4.186E-40,1.543E-42,4.3752E-40,2.015E-42,4.2796E-40,1.97E-42,4.8062E-40,1.771E-42,5.4325E-40,2.001E-42,5.9348E-40,2.186E-42,6.3125E-40,2.326E-42,6.6835E-40,2.462E-42,7.1089E-40,2.619E-42,7.335E-40,2.702E-42,7.7804E-40,2.867E-42,8.2301E-40,3.032E-42,9.3541E-40,1.724E-42,3.517E-42,1.7E-44,1.1678E-41,3.2E-44,6.424E-41,1.78E-43,0.09
1035,6.8E-43,5.6E-45,5.6E-43,8.4E-45,4.36E-43,9.8E-45,3.59E-43,8.4E-45,3.53E-43,8.4E-45,4.26E-43,1.1E-44,5.79E-43,1.3E-44,7.75E-43,1.4E-44,1.027E-42,2.0E-44,1.477E-42,2.4E-44,2.035E-42,2.9E-44,2.493E-42,3.2E-44,3.208E-42,3.8E-44,4.308E-42,4.3E-44,5.314E-42,5.3E-44,5.663E-42,5.7E-44,6.4E-42,5.9E-44,7.881E-42,7.3E-44,9.268E-42,7.7E-44,1.0909E-41,9.1E-44,1.2537E-41,1.04E-43,1.4132E-41,1.04E-43,1.5885E-41,1.32E-43,1.794E-41,1.49E-43,1.9852E-41,1.46E-43,2.2585E-41,1.88E-43,2.49E-41,1.84E-43,2.6632E-41,1.96E-43,2.9827E-41,2.2E-43,3.1609E-41,2.33E-43,3.4818E-41,2.24E-43,3.6627E-41,2.7E-43,3.9465E-41,2.55E-43,4.3471E-41,3.21E-43,5.1785E-41,3.34E-43,7.0763E-41,3.91E-43,8.9002E-41,4.92E-43,1.0399E-40,5.75E-43,1.0889E-40,6.01E-43,1.2445E-40,5.73E-43,1.5481E-40,7.13E-43,1.4461E-40,6.66E-43,1.7482E-40,8.06E-43,1.8958E-40,8.73E-43,1.998E-40,9.2E-43,1.8527E-40,8.53E-43,2.0673E-40,9.51E-43,2.4581E-40,9.05E-43,2.6388E-40,9.73E-43,2.8093E-40,1.036E-42,2.9772E-40,1.37E-42,3.196E-40,1.177E-42,3.3651E-40,1.24E-42,3.5596E-40,1.312E-42,3.7723E-40,1.39E-42,4.3833E-40,8.07E-43,5.17E-43,4.2E-45,3.495E-42,1.5E-44,2.378E-41,6.6E-44,0.09
1036,4.5E-43,1.4E-45,4.82E-43,4.2E-45,4.9E-43,4.2E-45,4.79E-43,4.2E-45,4.86E-43,4.2E-45,5.32E-43,4.2E-45,6.01E-43,5.6E-45,6.71E-43,7.0E-45,7.45E-43,7.0E-45,9.12E-43,8.4E-45,1.086E-42,8.4E-45,1.216E-42,9.8E-45,1.417E-42,1.1E-44,1.722E-42,1.3E-44,2.049E-42,1.3E-44,2.116E-42,1.4E-44,2.283E-42,1.5E-44,2.731E-42,1.8E-44,3.248E-42,1.8E-44,3.664E-42,2.4E-44,4.127E-42,2.7E-44,4.69E-42,2.5E-44,5.143E-42,3.4E-44,5.562E-42,3.1E-44,6.031E-42,3.4E-44,6.81E-42,3.8E-44,7.543E-42,4.9E-44,7.87E-42,4.3E-44,8.629E-42,4.8E-44,8.987E-42,4.9E-44,9.844E-42,5.5E-44,1.0356E-41,5.7E-44,1.1293E-41,6.3E-44,1.2554E-41,7.0E-44,1.4177E-41,7.8E-44,1.8518E-41,8.5E-44,2.2283E-41,1.02E-43,2.5235E-41,1.16E-43,2.5893E-41,1.19E-43,3.0873E-41,1.14E-43,3.7773E-41,1.39E-43,3.5809E-41,1.32E-43,4.1305E-41,1.53E-43,4.3732E-41,1.61E-43,4.5457E-41,1.68E-43,4.3052E-41,1.58E-43,4.7336E-41,1.74E-43,5.3801E-41,1.98E-43,5.8182E-41,2.14E-43,6.1375E-41,2.26E-43,6.4209E-41,2.37E-43,6.8044E-41,2.51E-43,7.0858E-41,2.6E-43,7.379E-41,2.72E-43,7.748E-41,2.86E-43,8.6058E-41,1.58E-43,4.74E-43,1.4E-45,1.481E-42,4.2E-45,7.092E-42,1.3E-44,0.09
1037,1.77E-43,9.8E-45,1.77E-43,1.7E-44,1.77E-43,1.8E-44,1.22E-43,1.8E-44,1.08E-43,2.0E-44,1.25E-43,2.1E-44,1.35E-43,2.5E-44,1.82E-43,3.1E-44,2.54E-43,3.4E-44,3.98E-43,4.1E-44,5.17E-43,4.8E-44,6.38E-43,5.7E-44,6.74E-43,6.0E-44,9.56E-43,7.8E-44,1.195E-42,9.0E-44,1.13E-42,8.7E-44,1.143E-42,1.02E-43,1.595E-42,1.29E-43,2.073E-42,1.49E-43,2.86E-42,1.53E-43,2.803E-42,1.9E-43,3.219E-42,2.02E-43,3.542E-42,2.09E-43,3.806E-42,2.52E-43,4.575E-42,2.52E-43,5.933E-42,2.84E-43,6.952E-42,3.07E-43,6.9E-42,3.24E-43,7.428E-42,3.49E-43,7.278E-42,3.83E-43,7.086E-42,4.37E-43,8.703E-42,4.33E-43,1.1325E-41,4.7E-43,1.2755E-41,5.52E-43,1.3933E-41,6.29E-43,1.6985E-41,7.2E-43,1.9592E-41,7.58E-43,2.2911E-41,8.23E-43,2.3772E-41,8.98E-43,2.9544E-41,1.061E-42,3.82E-41,1.232E-42,3.4902E-41,1.157E-42,3.9306E-41,1.303E-42,4.5799E-41,1.391E-42,5.0218E-41,1.295E-42,4.985E-41,1.424E-42,5.5063E-41,1.623E-42,6.363E-41,1.759E-42,6.2988E-41,2.03E-42,6.9129E-41,1.974E-42,7.9151E-41,2.115E-42,8.2806E-41,2.288E-42,8.9302E-41,2.468E-42,9.3682E-41,2.675E-42,9.6042E-41,2.742E-42,1.2225E-40,1.239E-42,1.57E-43,8.4E-45,7.75E-43,2.24E-44,5.719E-42,1.16E-43,0.09
1038,2.7156E-41,6.25E-43,3.144E-41,1.187E-42,3.3718E-41,1.305E-42,3.0837E-41,1.477E-42,3.0638E-41,1.58E-42,3.3103E-41,1.616E-42,3.4346E-41,1.771E-42,3.7555E-41,1.799E-42,4.0576E-41,2.168E-42,5.1365E-41,2.318E-42,6.0627E-41,2.903E-42,6.6783E-41,3.076E-42,6.9995E-41,3.416E-42,8.7472E-41,3.625E-42,1.0192E-40,3.755E-42,9.8326E-41,3.985E-42,1.0117E-40,4.66E-42,1.2574E-40,5.675E-42,1.491E-40,6.592E-42,1.865E-40,6.87E-42,1.8926E-40,7.147E-42,2.0906E-40,7.318E-42,2.2422E-40,9.086E-42,2.3565E-40,9.984E-42,2.6538E-40,1.0755E-41,3.1847E-40,1.1146E-41,3.5799E-40,1.187E-41,3.57E-40,1.2166E-41,3.7798E-40,1.3925E-41,3.7314E-40,1.4435E-41,3.704E-40,1.4669E-41,4.2921E-40,1.4627E-41,5.208E-40,1.6789E-41,5.7527E-40,1.9074E-41,6.4427E-40,2.0769E-41,8.1558E-40,2.4789E-41,9.7066E-40,2.5927E-41,1.1145E-39,2.7715E-41,1.1457E-39,3.0602E-41,1.3486E-39,3.4777E-41,1.6837E-39,3.877E-41,1.4951E-39,3.5803E-41,1.7009E-39,4.073E-41,1.9137E-39,4.5827E-41,2.0487E-39,4.5286E-41,1.9349E-39,4.2772E-41,2.0752E-39,4.7784E-41,2.3805E-39,5.262E-41,2.3199E-39,5.7691E-41,2.4721E-39,5.6922E-41,2.7307E-39,6.2876E-41,2.7994E-39,6.1881E-41,2.9476E-39,6.5156E-41,3.033E-39,7.5423E-41,3.0554E-39,7.8795E-41,3.5569E-39,3.6036E-41,3.0052E-41,6.36E-43,7.4382E-41,1.096E-42,3.0979E-40,3.995E-42,0.09
